ID,AllowableRace,Description_lang,Display3_lang,Display2_lang,Display1_lang,Display_lang,DmgVariance,DurationInInventory,QualityModifier,BagFamily,StartQuestID,ItemRange,StatPercentageOfSocket_0,StatPercentageOfSocket_1,StatPercentageOfSocket_2,StatPercentageOfSocket_3,StatPercentageOfSocket_4,StatPercentageOfSocket_5,StatPercentageOfSocket_6,StatPercentageOfSocket_7,StatPercentageOfSocket_8,StatPercentageOfSocket_9,StatPercentEditor_0,StatPercentEditor_1,StatPercentEditor_2,StatPercentEditor_3,StatPercentEditor_4,StatPercentEditor_5,StatPercentEditor_6,StatPercentEditor_7,StatPercentEditor_8,StatPercentEditor_9,Stackable,MaxCount,MinReputation,RequiredAbility,SellPrice,BuyPrice,VendorStackCount,PriceVariance,PriceRandomValue,Flags_0,Flags_1,Flags_2,Flags_3,OppositeFactionItemID,ModifiedCraftingReagentItemID,ContentTuningID,PlayerLevelToItemLevelCurveID,MaxDurability,ItemNameDescriptionID,RequiredTransmogHoliday,RequiredHoliday,LimitCategory,Gem_properties,Socket_match_enchantment_ID,TotemCategoryID,InstanceBound,ZoneBound_0,ZoneBound_1,ItemSet,LockID,PageID,ItemDelay,MinFactionID,RequiredSkillRank,RequiredSkill,ItemLevel,AllowableClass,ItemRandomSuffixGroupID,RandomSelect,MinDamage_0,MinDamage_1,MinDamage_2,MinDamage_3,MinDamage_4,MaxDamage_0,MaxDamage_1,MaxDamage_2,MaxDamage_3,MaxDamage_4,Resistances_0,Resistances_1,Resistances_2,Resistances_3,Resistances_4,Resistances_5,Resistances_6,ScalingStatDistributionID,StatModifier_bonusAmount_0,StatModifier_bonusAmount_1,StatModifier_bonusAmount_2,StatModifier_bonusAmount_3,StatModifier_bonusAmount_4,StatModifier_bonusAmount_5,StatModifier_bonusAmount_6,StatModifier_bonusAmount_7,StatModifier_bonusAmount_8,StatModifier_bonusAmount_9,ExpansionID,ArtifactID,SpellWeight,SpellWeightCategory,SocketType_0,SocketType_1,SocketType_2,SheatheType,Material,PageMaterialID,LanguageID,Bonding,DamageType,StatModifier_bonusStat_0,StatModifier_bonusStat_1,StatModifier_bonusStat_2,StatModifier_bonusStat_3,StatModifier_bonusStat_4,StatModifier_bonusStat_5,StatModifier_bonusStat_6,StatModifier_bonusStat_7,StatModifier_bonusStat_8,StatModifier_bonusStat_9,ContainerSlots,RequiredPVPMedal,RequiredPVPRank,InventoryType,OverallQualityID,AmmunitionType,RequiredLevel
36477,-1,,,,,"Twin-Edged Stiletto",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89866,449331,1,1,1,0,24576,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,146,-1,86,0,104,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,71
36478,-1,,,,,"Frosty Talon",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92484,462423,1,1,1,0,24576,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,150,-1,86,0,107,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,72
36479,-1,,,,,"Snobold Ripper",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95129,475647,1,1,1,0,24576,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,154,-1,86,0,109,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,73
36480,-1,,,,,"Ebony Dagger",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97791,488957,1,1,1,0,24576,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,158,-1,86,0,111,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,74
36481,-1,,,,,"Trapper Knife",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100470,502352,1,1,1,0,24576,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,162,-1,86,0,113,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,75
36482,-1,,,,,"Parrying Dagger",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,103156,515781,1,1,1,0,24576,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,166,-1,86,0,116,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,76
36483,-1,,,,,"Mandible Edge",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105869,529347,1,1,1,0,24576,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,170,-1,86,0,118,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,77
36484,-1,,,,,"Etched Dagger",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108599,542998,1,1,1,0,24576,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,174,-1,86,0,121,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,78
36485,-1,,,,,"Sinuous Keris",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111336,556680,1,1,1,0,24576,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,178,-1,86,0,124,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,79
36486,-1,,,,,"Ornate Pugio",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117071,585358,1,1,1,0,24576,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,182,-1,86,0,127,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,80
36487,-1,,,,,"Stone-Headed Gavel",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85922,429613,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,130,-1,87,0,148,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,67
36488,-1,,,,,"Conifer Club",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80222,401111,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,134,-1,87,0,151,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,68
36489,-1,,,,,"Iron Flanged Scepter",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82738,413693,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,138,-1,87,0,154,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,69
36490,-1,,,,,"Tuskarr Cudgel",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85280,426404,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,142,-1,87,0,157,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,70
36491,-1,,,,,"Serrated Maul",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87840,439200,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,146,-1,87,0,160,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,71
36492,-1,,,,,"Peaked Club",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90416,452082,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,150,-1,87,0,163,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,72
36493,-1,,,,,"Furbolg Truncheon",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93000,465002,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,154,-1,87,0,167,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,73
36494,-1,,,,,"Barbed Star",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95610,478054,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,158,-1,87,0,170,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,74
36495,-1,,,,,"Ferrous Hammer",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98238,491192,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,162,-1,87,0,174,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,75
36496,-1,,,,,"Brass-Bound Cudgel",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100883,504415,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,166,-1,87,0,177,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,76
36497,-1,,,,,"Adamant Mallet",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,103534,517672,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,170,-1,87,0,181,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,77
36498,-1,,,,,"Nerubian Mace",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106213,531066,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,174,-1,87,0,185,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,78
36499,-1,,,,,"Frigid War-Mace",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108909,544546,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,178,-1,87,0,189,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,79
36500,-1,,,,,"Gargoyle's Mace",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111611,558055,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,182,-1,87,0,194,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,80
36501,-1,,,,,"Granite Maul",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102411,512057,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,130,-1,88,0,297,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,67
36502,-1,,,,,"Ungainly Mace",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108488,542442,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,134,-1,88,0,302,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,68
36503,-1,,,,,"Toothless Bludgeon",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111870,559353,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,138,-1,88,0,308,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,69
36504,-1,,,,,"Cleft-Edged Hammer",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115263,576315,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,142,-1,88,0,314,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,70
36505,-1,,,,,"Frosted Steel Mallet",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118687,593438,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,146,-1,88,0,320,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,71
36506,-1,,,,,"Vaulted Mace",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,122133,610669,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,150,-1,88,0,327,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,72
36507,-1,,,,,"Iron-Molded Fist",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,125601,628006,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,154,-1,88,0,334,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,73
36508,-1,,,,,"Cumbersome Sledgehammer",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116787,583939,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,158,-1,88,0,340,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,74
36509,-1,,,,,"Femur-Shafted Mace",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120008,600040,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,162,-1,88,0,348,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,75
36510,-1,,,,,"Lumbering Bludgeon",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,123249,616248,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,166,-1,88,0,355,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,76
36511,-1,,,,,"Arctic War Hammer",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,126512,632563,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,170,-1,88,0,363,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,77
36512,-1,,,,,"Onerous Mallet",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129783,648918,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,174,-1,88,0,371,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,78
36513,-1,,,,,"Lode-Headed Hammer",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133089,665446,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,178,-1,88,0,379,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,79
36514,-1,,,,,"Kingly Battlehammer",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,136416,682082,1,1,1,0,24576,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,182,-1,88,0,388,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,80
36515,-1,,,,,"Raider's Cutlass",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80108,400543,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,130,-1,89,0,148,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,67
36516,-1,,,,,"Tribal Blade",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82684,413422,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,134,-1,89,0,151,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,68
36517,-1,,,,,"Iron-Grip Shortsword",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85277,426386,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,138,-1,89,0,154,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,69
36518,-1,,,,,"Tundra's Edge",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90244,451222,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,142,-1,89,0,157,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,70
36519,-1,,,,,"Moonlit Katana",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92923,464619,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,146,-1,89,0,160,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,71
36520,-1,,,,,"Chopping Wideblade",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95629,478146,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,150,-1,89,0,163,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,72
36521,-1,,,,,"Shimmering Sabre",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98351,491759,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,154,-1,89,0,167,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,73
36522,-1,,,,,"Scored Blade",0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101091,505458,1,1,1,0,24576,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,158,-1,89,0,170,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,74
